url,label
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17340_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17341_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17342_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17343_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17344_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17345_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17346_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17347_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17348_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17349_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17350_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17351_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17352_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17353_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17354_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17355_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17356_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17357_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17358_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17359_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17360_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17361_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17362_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17363_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17364_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17365_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17366_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17367_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17368_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17369_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17370_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17371_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17372_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17373_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17374_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17375_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17376_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17377_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17378_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17379_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17380_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17381_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17382_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17383_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17384_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17385_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17386_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17387_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17388_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17389_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17390_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17391_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17392_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17393_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17394_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17395_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17396_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17397_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17398_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17399_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17400_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17401_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17402_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17403_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17404_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17405_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17406_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17407_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17408_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17409_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17410_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17411_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17412_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17413_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17414_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17415_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17416_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17417_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17418_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17419_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17420_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17421_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17422_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17423_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17424_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17425_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17426_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17427_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17428_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17429_Tomato__Tomato_mosaic_virus.jpg,Tomato__Tomato_mosaic_virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17430_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17431_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17432_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17433_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17434_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17435_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17436_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17437_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17438_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17439_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17440_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17441_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17442_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17443_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17444_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17445_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17446_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17447_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17448_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17449_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17450_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17451_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17452_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17453_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17454_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17455_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17456_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17457_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17458_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17459_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17460_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17461_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17462_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17463_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17464_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17465_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17466_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17467_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17468_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17469_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17470_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17471_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17472_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17473_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17474_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
file:///tf/workfiles/ZHAW/Machine Intelligence/Deep Learning/Arbeit/resized_images/17475_Tomato__Tomato_YellowLeaf__Curl_Virus.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus
